athens, greece, baghdad, iraq, ['iraq', 'al', 'abbasid', 'battery', 'province', 'international', 'caliph', 'caliphs', 'iraqi', 'airport', 'batteries', 'saddam', 'intelligence', 'tigris', 'arab', 'under', 'muslim', 'islamic', 'capture', 'include']
athens, greece, paris, france, ['in', 'one', 'the', 'and', 'to', 'of', 'nine', 'eight', 'france', 'de', 'zero', 'a', 'two', 'seven', 'he', 'five', 'his', 'on', 'six', 'was']
athens, greece, rome, italy, ['in', 'the', 'of', 'and', 'to', 'one', 'was', 's', 'a', 'he', 'with', 'two', 'ancient', 'as', 'from', 'by', 'at', 'his', 'for', 'five']
athens, greece, stockholm, sweden, ['sweden', 'technology', 'college', 'foundation', 'university', 'se', 'royal', 'gothenburg', 'governors', 'convention', 'm', 'ping', 'estonia', 'kista', 'tallinn', 'copenhagen', 'institute', 'maga', 'krav', 'nine']
athens, greece, tehran, iran, ['iran', 'technology', 'university', 'iranian', 'college', 'conference', 'sciences', 'isfahan', 'air', 'embassy', 'yalta', 'medical', 'alaska', 'exhibition', 'aerospace', 'iraq', 'starting', 'japan', 'language', 'taking']
athens, greece, tokyo, japan, ['japan', 'university', 'nine', 'narita', 'one', 'college', 'international', 'japanese', 's', 'disneyland', 'subway', 'park', 'are', 'edo', 'osaka', 'music', 'bay', 'line', 'metropolitan', 'mitsubishi']
baghdad, iraq, bangkok, thailand, ['thailand', 'post', 'airlines', 'university', 'airways', 'hong', 'singapore', 'taipei', 'pacific', 'based', 'week', 'wales', 'turkish', 'incident', 'sung', 'basel', 'manila', 'bangalore', 'qantas', 'pyongyang']
baghdad, iraq, beijing, china, ['the', 'in', 'of', 'china', 'and', 'university', 's', 'to', 'is', 'zero', 'chinese', 'as', 'two', 'municipality', 'urban', 'nine', 'a', 'for', 'by', 'are']
baghdad, iraq, berlin, germany, ['the', 'in', 'of', 'one', 'and', 'nine', 'to', 's', 'west', 'eight', 'wall', 'east', 'a', 'zero', 'germany', 'was', 'two', 'is', 'three', 'four']
baghdad, iraq, bern, switzerland, ['switzerland', 'berne', 'new', 'wisconsin', 'canton', 'or', 'township', 'swiss', 'oppidum', 'york', 'kansas', 'indiana', 'einstein', 'pennsylvania', 'held', 'htl', 'ne', 'cornwall', 'bernstein', 'habitats']
baghdad, iraq, cairo, egypt, ['egypt', 'in', 'university', 'al', 'at', 'alexandria', 'africa', 'he', 'egyptian', 'modern', 'see', 'nile', 'conference', 'american', 'new', 'coptic', 'museum', 'has', 'and', 'cape']
baghdad, iraq, canberra, australia, ['australia', 'university', 'australian', 'national', 'house', 'capital', 'college', 'de', 'territory', 'act', 'institute', 'memorial', 'sydney', 'carta', 'campaign', 'liner', 'technology', 'place', 'f', 'studies']
baghdad, iraq, hanoi, vietnam, ['vietnam', 'rocks', 'penh', 'vientiane', 'bombing', 'drummer', 'republic', 'moscow', 'phnom', 'band', 'around', 'singer', 'surrounding', 'sky', 'han', 'verbal', 'regimes', 'sac', 'hanja', 'undefended']
baghdad, iraq, havana, cuba, ['cuba', 'embassy', 'cuban', 'after', 'via', 'university', 'bay', 'around', 'economy', 'castro', 'seeking', 'mexico', 'spanish', 'shorthair', 'others', 'de', 'man', 'charles', 'luciano', 'section']
baghdad, iraq, helsinki, finland, ['university', 'finland', 'nine', 'also', 'metropolitan', 'vantaa', 'polytechnic', 'jpg', 'image', 'area', 'central', 'finnish', 's', 'map', 'technology', 'fi', 'espoo', 'sweden', 'cathedral', 'station']
baghdad, iraq, islamabad, pakistan, ['pakistan', 'karachi', 'lahore', 'mosque', 'airlines', 'asking', 'introduction', 'aka', 'destined', 'intercontinental', 'jeddah', 'go', 'picture', 'gallery', 'faisal', 'bombing', 'territory', 'doha', 'c', 'complaints']
baghdad, iraq, kabul, afghanistan, ['the', 'afghanistan', 'in', 'and', 'city', 'river', 'nine', 'kandahar', 'university', 'at', 'afghan', 'from', 'one', 'he', 'valley', 'but', 's', 'around', 'by', 'after']
baghdad, iraq, london, england, ['the', 'in', 'of', 'one', 'and', 'nine', 'to', 'zero', 'a', 'two', 's', 'eight', 'was', 'is', 'seven', 'five', 'by', 'for', 'six', 'at']
baghdad, iraq, madrid, spain, ['the', 'one', 'real', 'in', 'de', 'zero', 'of', 'spain', 'nine', 'new', 'to', 'and', 'universidad', 'six', 'on', 's', 'four', 'two', 'as', 'guide']
baghdad, iraq, moscow, russia, ['in', 'the', 'of', 'one', 'to', 'and', 'nine', 's', 'zero', 'a', 'was', 'two', 'on', 'with', 'by', 'russia', 'he', 'state', 'university', 'four']
baghdad, iraq, oslo, norway, ['accords', 'norway', 'nine', 'peace', 'no', 'university', 'irc', 'now', 'israel', 'christiania', 'museum', 'since', 'palestinians', 'copenhagen', 'stockholm', 'after', 'finland', 'then', 'settlements', 'munch']
baghdad, iraq, ottawa, canada, ['canada', 'ontario', 'treaty', 'club', 'valley', 'curling', 'university', 'are', 'citizen', 'montreal', 'day', 'parliament', 'street', 'st', 'canadian', 'kingston', 'chippewa', 'delegation', 'rideau', 'toronto']
baghdad, iraq, paris, france, ['in', 'the', 'one', 'of', 'and', 'to', 'nine', 'eight', 'a', 'france', 'zero', 'de', 'he', 'two', 'was', 'at', 'seven', 'four', 'on', 'his']
baghdad, iraq, rome, italy, ['the', 'in', 'of', 'and', 'to', 'one', 'was', 'a', 'at', 'he', 's', 'with', 'from', 'two', 'ancient', 'as', 'by', 'for', 'his', 'six']
baghdad, iraq, stockholm, sweden, ['sweden', 'university', 'nine', 'college', 'technology', 'one', 'he', 'six', 'foundation', 'royal', 'se', 'gothenburg', 'governors', 'institute', 'held', 'm', 'central', 'convention', 'ping', 'estonia']
baghdad, iraq, tehran, iran, ['university', 'iran', 'technology', 'college', 'conference', 'sciences', 'air', 'medical', 'state', 'yalta', 'isfahan', 'technical', 'alaska', 'exhibition', 'aerospace', 'embassy', 'after', 'american', 'regime', 'starting']
baghdad, iraq, tokyo, japan, ['university', 'japan', 'one', 'and', 'in', 'nine', 'the', 'narita', 'four', 'two', 'college', 'six', 'zero', 'at', 's', 'are', 'japanese', 'disneyland', 'park', 'as']
baghdad, iraq, athens, greece, ['of', 'the', 'in', 'and', 'to', 'at', 'was', 'a', 'greece', 'is', 'he', 'from', 'four', 'one', 'that', 'ancient', 'as', 'acropolis', 'greek', 'by']
bangkok, thailand, beijing, china, ['the', 'in', 'of', 'and', 'to', 'china', 's', 'is', 'university', 'zero', 'one', 'a', 'nine', 'two', 'from', 'as', 'for', 'by', 'was', 'city']
bangkok, thailand, berlin, germany, ['the', 'in', 'of', 'one', 'and', 'to', 'nine', 's', 'eight', 'a', 'west', 'zero', 'wall', 'east', 'was', 'germany', 'two', 'is', 'three', 'at']
bangkok, thailand, bern, switzerland, ['of', 'the', 'in', 'switzerland', 'berne', 'one', 'or', 'and', 'nine', 'new', 'wisconsin', 'canton', 'a', 'north', 'capital', 'name', 'he', 'six', 'township', 'swiss']
bangkok, thailand, cairo, egypt, ['in', 'the', 'of', 'and', 'to', 'egypt', 'one', 'a', 'at', 'al', 'was', 'is', 'nine', 'from', 'zero', 'for', 'on', 'university', 'he', 'as']
bangkok, thailand, canberra, australia, ['the', 'in', 'one', 'of', 'australia', 'nine', 'australian', 'and', 'university', 'at', 'capital', 'zero', 'is', 'two', 'to', 'from', 'by', 'a', 'national', 'house']
bangkok, thailand, hanoi, vietnam, ['in', 'and', 'vietnam', 'rocks', 'with', 'of', 'one', 'the', 'penh', 'was', 'vientiane', 'a', 'his', 'bombing', 'drummer', 'nine', 'radio', 'moscow', 'phnom', 'while']
bangkok, thailand, havana, cuba, ['in', 'cuba', 'the', 'of', 'and', 'one', 'to', 'a', 'nine', 'embassy', 'was', 'after', 'cuban', 'by', 'were', 'as', 'five', 'for', 'via', 'six']
bangkok, thailand, helsinki, finland, ['the', 'of', 'in', 'finland', 'and', 'one', 'university', 'nine', 'is', 'zero', 'to', 's', 'at', 'a', 'two', 'was', 'by', 'also', 'five', 'metropolitan']
bangkok, thailand, islamabad, pakistan, ['pakistan', 'in', 'karachi', 'lahore', 'mosque', 'capital', 'to', 'on', 'an', 'is', 'was', 'it', 'asking', 'about', 'has', 'these', 'early', 'near', 'education', 'introduction']
bangkok, thailand, kabul, afghanistan, ['the', 'in', 'of', 'and', 'one', 'to', 'was', 'nine', 'from', 'afghanistan', 'a', 'city', 'at', 'by', 's', 'zero', 'with', 'river', 'eight', 'is']
bangkok, thailand, london, england, ['the', 'in', 'of', 'one', 'and', 'to', 'nine', 'zero', 'a', 'two', 's', 'eight', 'was', 'is', 'seven', 'five', 'for', 'by', 'at', 'on']
bangkok, thailand, madrid, spain, ['the', 'in', 'of', 'one', 'and', 'to', 'real', 'zero', 'de', 'nine', 'a', 'is', 'two', 's', 'on', 'spain', 'was', 'at', 'eight', 'as']
bangkok, thailand, moscow, russia, ['in', 'the', 'of', 'and', 'one', 'to', 'nine', 'zero', 'a', 'was', 's', 'two', 'on', 'with', 'from', 'by', 'five', 'for', 'three', 'he']
bangkok, thailand, oslo, norway, ['the', 'accords', 'in', 'of', 'norway', 'one', 'nine', 'and', 'zero', 'two', 'to', 'three', 'was', 'peace', 'no', 'as', 'a', 'university', 'at', 'six']
bangkok, thailand, ottawa, canada, ['the', 'in', 'of', 'canada', 'and', 'to', 'ontario', 'one', 'treaty', 'a', 'nine', 'eight', 'at', 'as', 'from', 'on', 'is', 's', 'are', 'club']
bangkok, thailand, paris, france, ['in', 'the', 'one', 'of', 'and', 'to', 'nine', 'eight', 'a', 'zero', 'france', 'was', 'two', 'he', 'de', 'at', 'seven', 'five', 'on', 'four']
bangkok, thailand, rome, italy, ['the', 'in', 'of', 'and', 'to', 'one', 'was', 'a', 'at', 'he', 's', 'from', 'with', 'two', 'as', 'by', 'ancient', 'for', 'zero', 'his']
bangkok, thailand, stockholm, sweden, ['in', 'sweden', 'the', 'one', 'of', 'nine', 'and', 'to', 'university', 'two', 'he', 'technology', 'college', 'zero', 'seven', 'six', 'at', 'eight', 'a', 's']
bangkok, thailand, tehran, iran, ['in', 'of', 'the', 'university', 'iran', 'technology', 'one', 'and', 'college', 'to', 'was', 'iranian', 'for', 'at', 'a', 'conference', 'after', 'nine', 'regime', 'he']
bangkok, thailand, tokyo, japan, ['the', 'in', 'of', 'and', 'one', 'nine', 'japan', 'university', 'zero', 'a', 'to', 'two', 'is', 'at', 'four', 's', 'eight', 'three', 'six', 'narita']
bangkok, thailand, athens, greece, ['of', 'the', 'in', 'and', 'to', 'was', 'at', 'a', 'one', 'is', 'from', 'zero', 'he', 'greece', 'that', 'four', 'as', 'by', 'with', 'two']
bangkok, thailand, baghdad, iraq, ['the', 'of', 'in', 'and', 'to', 'one', 'was', 'zero', 'a', 'from', 'is', 'nine', 'two', 'eight', 'iraq', 'for', 'five', 'three', 'by', 'at']
beijing, china, berlin, germany, ['the', 'in', 'one', 'of', 'and', 'nine', 'to', 'west', 'eight', 'wall', 'east', 'germany', 's', 'a', 'zero', 'was', 'three', 'two', 'four', 'at']
beijing, china, bern, switzerland, ['switzerland', 'berne', 'wisconsin', 'canton', 'township', 'swiss', 'oppidum', 'york', 'kansas', 'indiana', 'einstein', 'pennsylvania', 'htl', 'ne', 'cornwall', 'bernstein', 'habitats', 'lonergan', 'refer', 'von']
beijing, china, cairo, egypt, ['egypt', 'al', 'alexandria', 'africa', 'egyptian', 'nile', 'american', 'at', 'arab', 'coptic', 'arabic', 'conference', 'museum', 'gaza', 'cape', 'general', 'damascus', 'el', 'later', 'he']
beijing, china, canberra, australia, ['australia', 'australian', 'house', 'de', 'act', 'memorial', 'territory', 'sydney', 'carta', 'f', 'liner', 'melbourne', 'parliament', 'magna', 'darwin', 'times', 'national', 'campus', 'campaign', 'c']
beijing, china, hanoi, vietnam, ['vietnam', 'rocks', 'penh', 'vientiane', 'bombing', 'drummer', 'phnom', 'band', 'rejected', 'verbal', 'regimes', 'sac', 'hanja', 'undefended', 'surrounding', 'sky', 'arrival', 'ruled', 'finnish', 'b']
beijing, china, havana, cuba, ['cuba', 'embassy', 'cuban', 'bay', 'via', 'castro', 'seeking', 'mexico', 'economy', 'man', 'spanish', 'shorthair', 'after', 'de', 'our', 'luciano', 'others', 'santiago', 'massive', 'exchanged']
beijing, china, helsinki, finland, ['finland', 'vantaa', 'polytechnic', 'metropolitan', 'finnish', 'fi', 'espoo', 'map', 'sweden', 'metro', 'greater', 'transport', 'airport', 'school', 'l', 'cathedral', 'webcam', 'accords', 'baltic', 'turku']
beijing, china, islamabad, pakistan, ['pakistan', 'karachi', 'lahore', 'mosque', 'asking', 'early', 'introduction', 'aka', 'destined', 'intercontinental', 'jeddah', 'picture', 'faisal', 'then', 'bombing', 'go', 'doha', 'subdivisions', 'education', 'complaints']
beijing, china, kabul, afghanistan, ['afghanistan', 'river', 'kandahar', 'afghan', 'valley', 'captured', 'control', 'british', 'weekly', 'shah', 'he', 'until', 'peshawar', 'bank', 'zoo', 'museum', 'mohammad', 'after', 'over', 'but']
beijing, china, london, england, ['the', 'in', 'of', 'one', 'and', 'nine', 'to', 'zero', 'a', 'two', 's', 'eight', 'was', 'is', 'seven', 'five', 'six', 'three', 'by', 'for']
beijing, china, madrid, spain, ['real', 'one', 'de', 'spain', 'universidad', 'new', 'three', 'six', 'on', 'la', 'attacks', 'spanish', 'four', 'publicacion', 'guide', 'fault', 'eight', 'del', 'conference', 'history']
beijing, china, moscow, russia, ['in', 'the', 'one', 'to', 'nine', 'of', 'and', 'was', 'on', 'russia', 'three', 'he', 'zero', 'state', 'a', 'with', 'russian', 'soviet', 'his', 'five']
beijing, china, oslo, norway, ['accords', 'norway', 'peace', 'no', 'irc', 'israel', 'three', 'christiania', 'palestinians', 'then', 'stockholm', 'museum', 'copenhagen', 'finland', 'settlements', 'munch', 'i', 'process', 'agreements', 'signing']
beijing, china, ottawa, canada, ['canada', 'ontario', 'treaty', 'club', 'valley', 'curling', 'citizen', 'montreal', 'parliament', 'kingston', 'chippewa', 'river', 'delegation', 'st', 'rideau', 'riel', 'senators', 'hill', 'building', 'canadian']
beijing, china, paris, france, ['in', 'the', 'one', 'of', 'and', 'to', 'nine', 'eight', 'france', 'a', 'de', 'he', 'was', 'zero', 'two', 'at', 'seven', 'his', 'four', 'on']
beijing, china, rome, italy, ['the', 'in', 'of', 'to', 'and', 'one', 'was', 'a', 'at', 'he', 'with', 'ancient', 'from', 'two', 'as', 'by', 'his', 's', 'for', 'six']
beijing, china, stockholm, sweden, ['sweden', 'college', 'foundation', 'he', 'royal', 'se', 'gothenburg', 'governors', 'one', 'm', 'convention', 'ping', 'estonia', 'kista', 'six', 'archipelago', 'tallinn', 'maga', 'school', 'copenhagen']
beijing, china, tehran, iran, ['iran', 'iranian', 'regime', 'college', 'sciences', 'isfahan', 'conference', 'yalta', 'technical', 'alaska', 'exhibition', 'aerospace', 'embassy', 'iraq', 'american', 'starting', 'taking', 'polytechnic', 'rising', 'commitment']
beijing, china, tokyo, japan, ['japan', 'one', 'nine', 'narita', 'three', 'college', 'four', 'six', 'disneyland', 'japanese', 'music', 'at', 'edo', 'osaka', 'eight', 'subway', 'bay', 'line', 'york', 'mitsubishi']
beijing, china, athens, greece, ['of', 'the', 'to', 'at', 'was', 'in', 'and', 'greece', 'he', 'a', 'four', 'acropolis', 'greek', 'that', 'ancient', 'one', 'from', 'bc', 'on', 'it']
beijing, china, baghdad, iraq, ['iraq', 'al', 'abbasid', 'under', 'became', 'battery', 'caliph', 'caliphs', 'three', 'iraqi', 'batteries', 'saddam', 'airport', 'persian', 'tigris', 'intelligence', 'arab', 'council', 'said', 'muslim']
beijing, china, bangkok, thailand, ['thailand', 'post', 'airways', 'week', 'wales', 'turkish', 'incident', 'sung', 'manila', 'qantas', 'varig', 'thai', 'pacific', 'singapore', 'pyongyang', 'bangalore', 'edge', 'angeles', 'border', 'implementation']
berlin, germany, bern, switzerland, ['switzerland', 'berne', 'wisconsin', 'canton', 'township', 'swiss', 'oppidum', 'kansas', 'indiana', 'pennsylvania', 'htl', 'ne', 'cornwall', 'habitats', 'lonergan', 'chapter', 'dan', 'confederates', 'ivar', 'norway']
berlin, germany, cairo, egypt, ['egypt', 'al', 'alexandria', 'nile', 'egyptian', 'coptic', 'arab', 'arabic', 'cape', 'el', 'africa', 'hotels', 'gaza', 'damascus', 'live', 'general', 'continuing', 'churches', 'azhar', 'airport']
berlin, germany, canberra, australia, ['australia', 'australian', 'sydney', 'outside', 'campaign', 'carta', 'liner', 'college', 'melbourne', 'magna', 'darwin', 'place', 'campus', 'administered', 'act', 'coast', 'crespigny', 'joh', 'hmas', 'abc']
berlin, germany, hanoi, vietnam, ['rocks', 'vietnam', 'penh', 'vientiane', 'drummer', 'phnom', 'sky', 'han', 'verbal', 'regimes', 'sac', 'hanja', 'undefended', 'ruled', 'finnish', 'rejected', 'monroe', 'outside', 'operating', 'forests']
berlin, germany, havana, cuba, ['cuba', 'embassy', 'cuban', 'bay', 'castro', 'seeking', 'province', 'mexico', 'shorthair', 'spanish', 'via', 'santiago', 'exchanged', 'dominates', 'luciano', 'viking', 'enrique', 'zimmerman', 'channels', 'harbor']
berlin, germany, helsinki, finland, ['finland', 'metropolitan', 'vantaa', 'polytechnic', 'jpg', 'image', 'map', 'finnish', 'fi', 'espoo', 'airport', 'technology', 'sweden', 'area', 'business', 'webcam', 'accords', 'metro', 'baltic', 'turku']
berlin, germany, islamabad, pakistan, ['pakistan', 'karachi', 'lahore', 'mosque', 'asking', 'airlines', 'destined', 'intercontinental', 'jeddah', 'go', 'faisal', 'picture', 'doha', 'subdivisions', 'complaints', 'un', 'houston', 'singapore', 'presentation', 'urdu']
berlin, germany, kabul, afghanistan, ['afghanistan', 'river', 'kandahar', 'afghan', 'valley', 'captured', 'daily', 'shah', 'weekly', 'peshawar', 'mohammad', 'control', 'herat', 'khan', 'bank', 'caravan', 'rulers', 'british', 'taliban', 'kunduz']
berlin, germany, london, england, ['the', 'of', 'in', 'one', 'and', 'to', 'nine', 'zero', 'a', 'two', 's', 'was', 'is', 'eight', 'seven', 'five', 'by', 'on', 'for', 'six']
berlin, germany, madrid, spain, ['real', 'de', 'spain', 'universidad', 'guide', 'la', 'attacks', 'publicacion', 'spanish', 'fault', 'n', 'del', 'franco', 'earthquake', 'train', 'metro', 'missouri', 'manchester', 'museo', 'barcelona']
berlin, germany, moscow, russia, ['russia', 'russian', 'peace', 'state', 'metro', 'kremlin', 'jpg', 'patriarch', 'patriarchate', 'image', 'committee', 'church', 'orthodox', 'philby', 'autonomy', 'institute', 'red', 'trials', 'stalin', 'times']
berlin, germany, oslo, norway, ['accords', 'norway', 'peace', 'no', 'irc', 'israel', 'christiania', 'palestinians', 'stockholm', 'finland', 'outside', 'settlements', 'israeli', 'copenhagen', 'palestinian', 'interim', 'plo', 'norwegian', 'agreements', 'al']
berlin, germany, ottawa, canada, ['canada', 'ontario', 'club', 'curling', 'valley', 'treaty', 'montreal', 'canadian', 'kingston', 'chippewa', 'delegation', 'rideau', 'riel', 'al', 'senators', 'hill', 'citizen', 'toronto', 'canal', 'potawatomi']
berlin, germany, paris, france, ['in', 'one', 'to', 'france', 'and', 'the', 'de', 'of', 'he', 'his', 'seven', 'eight', 'on', 'nine', 'at', 'five', 'a', 'two', 'treaty', 'where']
berlin, germany, rome, italy, ['of', 'in', 'to', 'and', 'the', 'ancient', 'was', 'he', 'at', 'from', 'with', 'a', 'his', 'as', 'by', 'that', 'for', 'roman', 'on', 'had']
berlin, germany, stockholm, sweden, ['sweden', 'technology', 'college', 'se', 'gothenburg', 'foundation', 'governors', 'ping', 'estonia', 'convention', 'kista', 'royal', 'archipelago', 'tallinn', 'metropolitan', 'maga', 'economics', 'krav', 'oslo', 'finland']
berlin, germany, tehran, iran, ['iran', 'technology', 'college', 'iranian', 'isfahan', 'yalta', 'aerospace', 'regime', 'iraq', 'taking', 'jpg', 'embassy', 'starting', 'alaska', 'malaysia', 'persia', 'chiefly', 'karachi', 'najibullah', 'wien']
berlin, germany, tokyo, japan, ['japan', 'narita', 'college', 'japanese', 'disneyland', 'university', 'edo', 'osaka', 'metropolitan', 'subway', 'bay', 'park', 'mitsubishi', 'music', 'imperial', 'sydney', 'science', 'airlines', 'kobe', 'technology']
berlin, germany, athens, greece, ['greece', 'ancient', 'acropolis', 'greek', 'bc', 'sparta', 'athenian', 'thebes', 'municipality', 'attica', 'polytechnic', 'athena', 'georgia', 'corinth', 'league', 'school', 'duchy', 'king', 'aegina', 'seen']
berlin, germany, baghdad, iraq, ['iraq', 'al', 'abbasid', 'battery', 'province', 'caliph', 'caliphs', 'airport', 'iraqi', 'batteries', 'saddam', 'persian', 'tigris', 'intelligence', 'muslim', 'experienced', 'islamic', 'captured', 'mongols', 'targeting']
berlin, germany, bangkok, thailand, ['thailand', 'airlines', 'singapore', 'taipei', 'hong', 'wales', 'basel', 'manila', 'bangalore', 'qantas', 'pyongyang', 'varig', 'airways', 'thai', 'beijing', 'incident', 'pacific', 'post', 'sung', 'week']
berlin, germany, beijing, china, ['china', 'chinese', 'municipality', 'urban', 'university', 'dialect', 'technology', 'mandarin', 'temple', 'opera', 'cbd', 'pictures', 'travel', 'english', 'image', 'peking', 'news', 'jpg', 'daily', 'astronautics']
bern, switzerland, cairo, egypt, ['in', 'the', 'and', 'of', 'to', 'egypt', 'one', 'at', 'a', 'al', 'from', 'was', 'is', 'zero', 'nine', 'on', 'university', 'for', 's', 'alexandria']
bern, switzerland, canberra, australia, ['one', 'the', 'australia', 'australian', 'in', 'university', 'nine', 'zero', 'two', 'at', 'of', 'and', 'from', 'capital', 'national', 'to', 'by', 'is', 'house', 'three']
bern, switzerland, hanoi, vietnam, ['vietnam', 'rocks', 'with', 'penh', 'vientiane', 'bombing', 'drummer', 'republic', 'radio', 'moscow', 'phnom', 'and', 'war', 'now', 'band', 'thus', 'outside', 'singer', 'ruled', 'rejected']
bern, switzerland, havana, cuba, ['in', 'cuba', 'and', 'to', 'one', 'a', 'embassy', 'after', 'cuban', 'were', 'nine', 'the', 'by', 'from', 'was', 'via', 'on', 'bay', 'economy', 'zero']
bern, switzerland, helsinki, finland, ['the', 'of', 'in', 'university', 'finland', 'and', 'one', 'nine', 'zero', 'is', 's', 'to', 'two', 'at', 'by', 'metropolitan', 'also', 'image', 'was', 'a']
bern, switzerland, islamabad, pakistan, ['pakistan', 'karachi', 'lahore', 'mosque', 'on', 'an', 'to', 'airlines', 'asking', 'it', 'has', 'education', 'introduction', 'aka', 'destined', 'intercontinental', 'jeddah', 'early', 'about', 'go']
bern, switzerland, kabul, afghanistan, ['the', 'in', 'of', 'and', 'to', 'one', 'from', 'was', 'afghanistan', 'nine', 'a', 'city', 'at', 's', 'by', 'zero', 'with', 'river', 'on', 'but']
bern, switzerland, london, england, ['the', 'in', 'of', 'one', 'and', 'to', 'nine', 'zero', 'a', 'two', 's', 'eight', 'was', 'is', 'seven', 'five', 'for', 'by', 'at', 'on']
bern, switzerland, madrid, spain, ['the', 'in', 'of', 'one', 'and', 'to', 'real', 'zero', 'de', 'nine', 'a', 'two', 's', 'is', 'on', 'spain', 'was', 'four', 'from', 'at']
bern, switzerland, moscow, russia, ['in', 'the', 'of', 'and', 'one', 'to', 'nine', 'zero', 'was', 'a', 's', 'two', 'on', 'from', 'with', 'by', 'for', 'five', 'three', 'four']
bern, switzerland, oslo, norway, ['the', 'accords', 'norway', 'nine', 'one', 'and', 'in', 'zero', 'two', 'of', 'three', 'to', 'peace', 'no', 'was', 'university', 'as', 'on', 'at', 'irc']
bern, switzerland, ottawa, canada, ['the', 'in', 'canada', 'to', 'and', 'ontario', 'of', 'one', 'treaty', 'on', 'from', 'a', 's', 'nine', 'at', 'are', 'as', 'eight', 'two', 'club']
